alarm_1,alarm_2,lag,correlation,abs_corr
GSM Cell out of Service,SCTP Link Fault,4,0.04431366798237883,0.04431366798237883
GSM Cell out of Service,SCTP Link Fault,5,0.047580765350071226,0.047580765350071226
GSM Cell out of Service,SCTP Link Fault,6,0.04311610667057644,0.04311610667057644
GSM Cell out of Service,SCTP Link Fault,7,0.03568265514730846,0.03568265514730846
GSM Cell out of Service,SCTP Link Fault,8,0.029316502222574037,0.029316502222574037
GSM Cell out of Service,SCTP Link Fault,9,0.035877403707440664,0.035877403707440664
GSM Cell out of Service,SCTP Link Fault,10,0.04094159605761906,0.04094159605761906
GSM Cell out of Service,SCTP Link Fault,11,0.04135469414340607,0.04135469414340607
GSM Cell out of Service,SCTP Link Fault,12,0.03626191611454366,0.03626191611454366
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-12,0.13931086106974636,0.13931086106974636
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-11,0.13706585151023284,0.13706585151023284
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-10,0.15266252940794967,0.15266252940794967
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-9,0.13085375788413145,0.13085375788413145
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-8,0.14800241471521747,0.14800241471521747
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-7,0.1487405099136403,0.1487405099136403
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-6,0.1325385694266378,0.1325385694266378
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-5,0.16997368896138315,0.16997368896138315
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-4,0.1537872736665624,0.1537872736665624
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-3,0.18696540651678217,0.18696540651678217
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-2,0.1621187582588207,0.1621187582588207
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,-1,0.1539413305615141,0.1539413305615141
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,0,0.3405573502165726,0.3405573502165726
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,1,0.13719002783802975,0.13719002783802975
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,2,0.1783711474881678,0.1783711474881678
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,3,0.16934011791512354,0.16934011791512354
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,4,0.1409742232492057,0.1409742232492057
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,5,0.1683267207077083,0.1683267207077083
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,6,0.14233854521032557,0.14233854521032557
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,7,0.15825533971302,0.15825533971302
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,8,0.13864806506217014,0.13864806506217014
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,9,0.14234968984009022,0.14234968984009022
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,10,0.15592796019398744,0.15592796019398744
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,11,0.12919241549151636,0.12919241549151636
GSM Cell out of Service,SDH/SONET Tributary Excessive Slip Frames,12,0.14058840686913363,0.14058840686913363
GSM Cell out of Service,Statistical Alarm,-12,0.06356155698349639,0.06356155698349639
GSM Cell out of Service,Statistical Alarm,-11,0.03162261549347688,0.03162261549347688
GSM Cell out of Service,Statistical Alarm,-10,0.05355944295396643,0.05355944295396643
GSM Cell out of Service,Statistical Alarm,-9,0.031941079311734524,0.031941079311734524
GSM Cell out of Service,Statistical Alarm,-8,0.04815801432561586,0.04815801432561586
GSM Cell out of Service,Statistical Alarm,-7,0.04103217599415845,0.04103217599415845
GSM Cell out of Service,Statistical Alarm,-6,0.05475514025929394,0.05475514025929394
GSM Cell out of Service,Statistical Alarm,-5,0.05066461989179179,0.05066461989179179
GSM Cell out of Service,Statistical Alarm,-4,0.06047974140730627,0.06047974140730627
GSM Cell out of Service,Statistical Alarm,-3,0.0786607923227008,0.0786607923227008
GSM Cell out of Service,Statistical Alarm,-2,0.07077852834134744,0.07077852834134744
GSM Cell out of Service,Statistical Alarm,-1,0.07963183796814469,0.07963183796814469
GSM Cell out of Service,Statistical Alarm,0,0.1495874411477142,0.1495874411477142
GSM Cell out of Service,Statistical Alarm,1,0.07188470334029602,0.07188470334029602
GSM Cell out of Service,Statistical Alarm,2,0.0691129097971354,0.0691129097971354
GSM Cell out of Service,Statistical Alarm,3,0.06134795485449265,0.06134795485449265
GSM Cell out of Service,Statistical Alarm,4,0.043320451806562986,0.043320451806562986
GSM Cell out of Service,Statistical Alarm,5,0.05899956030526788,0.05899956030526788
GSM Cell out of Service,Statistical Alarm,6,0.0545360002762954,0.0545360002762954
GSM Cell out of Service,Statistical Alarm,7,0.03819906800023938,0.03819906800023938
GSM Cell out of Service,Statistical Alarm,8,0.037247449077175324,0.037247449077175324
GSM Cell out of Service,Statistical Alarm,9,0.03065371597864636,0.03065371597864636
GSM Cell out of Service,Statistical Alarm,10,0.060795960259556775,0.060795960259556775
GSM Cell out of Service,Statistical Alarm,11,0.03259236435905909,0.03259236435905909
GSM Cell out of Service,Statistical Alarm,12,0.029020835309855445,0.029020835309855445
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-12,0.12490962694601446,0.12490962694601446
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-11,0.10731004834805408,0.10731004834805408
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-10,0.08521682924351551,0.08521682924351551
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-9,0.056932830967798456,0.056932830967798456
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-8,0.039034231157573304,0.039034231157573304
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-7,0.019427681081784356,0.019427681081784356
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-6,0.010063796891240618,0.010063796891240618
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-5,0.01303734481857377,0.01303734481857377
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-4,0.019335045048760897,0.019335045048760897
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-3,0.03068266907998182,0.03068266907998182
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-2,0.03157055000429066,0.03157055000429066
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,-1,0.04360383115135077,0.04360383115135077
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,0,0.10125205440886187,0.10125205440886187
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,1,0.0029260116953222634,0.0029260116953222634
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,2,-0.0044903735950366725,0.0044903735950366725
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,3,0.016063634107270228,0.016063634107270228
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,4,0.02326550558878836,0.02326550558878836
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,5,0.05262056312513702,0.05262056312513702
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,6,0.07861775780080643,0.07861775780080643
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,7,0.10176957986315052,0.10176957986315052
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,8,0.11294444229843253,0.11294444229843253
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,9,0.1332174660294017,0.1332174660294017
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,10,0.1530966669221456,0.1530966669221456
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,11,0.14100368178916683,0.14100368178916683
GSM Cell out of Service,UMTS Cell MC-HSDPA Function Fault,12,0.12904186396551334,0.12904186396551334
GSM Cell out of Service,UMTS Cell Unavailable,-12,0.058772660037223964,0.058772660037223964
GSM Cell out of Service,UMTS Cell Unavailable,-11,0.06357125619206608,0.06357125619206608
GSM Cell out of Service,UMTS Cell Unavailable,-10,0.06277700202293729,0.06277700202293729
GSM Cell out of Service,UMTS Cell Unavailable,-9,0.055926560721535325,0.055926560721535325
GSM Cell out of Service,UMTS Cell Unavailable,-8,0.04918665790774096,0.04918665790774096
GSM Cell out of Service,UMTS Cell Unavailable,-7,0.05296128636246012,0.05296128636246012
GSM Cell out of Service,UMTS Cell Unavailable,-6,0.05047349635376826,0.05047349635376826
GSM Cell out of Service,UMTS Cell Unavailable,-5,0.06811859519265323,0.06811859519265323
GSM Cell out of Service,UMTS Cell Unavailable,-4,0.06814178243520588,0.06814178243520588
GSM Cell out of Service,UMTS Cell Unavailable,-3,0.10228112504644803,0.10228112504644803
GSM Cell out of Service,UMTS Cell Unavailable,-2,0.09890436478758895,0.09890436478758895
GSM Cell out of Service,UMTS Cell Unavailable,-1,0.10998502565163394,0.10998502565163394
GSM Cell out of Service,UMTS Cell Unavailable,0,0.8350049367574895,0.8350049367574895
GSM Cell out of Service,UMTS Cell Unavailable,1,0.11070908845711176,0.11070908845711176
GSM Cell out of Service,UMTS Cell Unavailable,2,0.10758782695943633,0.10758782695943633
GSM Cell out of Service,UMTS Cell Unavailable,3,0.09809555861758906,0.09809555861758906
GSM Cell out of Service,UMTS Cell Unavailable,4,0.07295005110285285,0.07295005110285285
GSM Cell out of Service,UMTS Cell Unavailable,5,0.0722731343145391,0.0722731343145391
GSM Cell out of Service,UMTS Cell Unavailable,6,0.0620007500021461,0.0620007500021461
GSM Cell out of Service,UMTS Cell Unavailable,7,0.05137369587295297,0.05137369587295297
GSM Cell out of Service,UMTS Cell Unavailable,8,0.05786291704967118,0.05786291704967118
GSM Cell out of Service,UMTS Cell Unavailable,9,0.052158276619439774,0.052158276619439774
GSM Cell out of Service,UMTS Cell Unavailable,10,0.06308972104109682,0.06308972104109682
GSM Cell out of Service,UMTS Cell Unavailable,11,0.06405955567361242,0.06405955567361242
GSM Cell out of Service,UMTS Cell Unavailable,12,0.06345922636567009,0.06345922636567009
GSM Cell out of Service,User Plane Fault,-12,0.11172225933892635,0.11172225933892635
GSM Cell out of Service,User Plane Fault,-11,0.12129743442713081,0.12129743442713081
GSM Cell out of Service,User Plane Fault,-10,0.14112251581299695,0.14112251581299695
GSM Cell out of Service,User Plane Fault,-9,0.11058073247128987,0.11058073247128987
GSM Cell out of Service,User Plane Fault,-8,0.10693095318391475,0.10693095318391475
GSM Cell out of Service,User Plane Fault,-7,0.11474903115400509,0.11474903115400509
GSM Cell out of Service,User Plane Fault,-6,0.11424570953428119,0.11424570953428119
GSM Cell out of Service,User Plane Fault,-5,0.14317824389213304,0.14317824389213304
GSM Cell out of Service,User Plane Fault,-4,0.15068314816360456,0.15068314816360456
GSM Cell out of Service,User Plane Fault,-3,0.19270331958419518,0.19270331958419518
GSM Cell out of Service,User Plane Fault,-2,0.202192248475932,0.202192248475932
GSM Cell out of Service,User Plane Fault,-1,0.19209050339676642,0.19209050339676642
GSM Cell out of Service,User Plane Fault,0,0.5401900519836227,0.5401900519836227
GSM Cell out of Service,User Plane Fault,1,0.2154458052852486,0.2154458052852486
GSM Cell out of Service,User Plane Fault,2,0.2147127262007267,0.2147127262007267
GSM Cell out of Service,User Plane Fault,3,0.18483609908007936,0.18483609908007936
GSM Cell out of Service,User Plane Fault,4,0.15112225721574168,0.15112225721574168
GSM Cell out of Service,User Plane Fault,5,0.15479450109204848,0.15479450109204848
GSM Cell out of Service,User Plane Fault,6,0.1232515630704235,0.1232515630704235
GSM Cell out of Service,User Plane Fault,7,0.1127124249400199,0.1127124249400199
GSM Cell out of Service,User Plane Fault,8,0.1144114352268734,0.1144114352268734
GSM Cell out of Service,User Plane Fault,9,0.1093974041625361,0.1093974041625361
GSM Cell out of Service,User Plane Fault,10,0.12095173575114058,0.12095173575114058
GSM Cell out of Service,User Plane Fault,11,0.10505111797866591,0.10505111797866591
GSM Cell out of Service,User Plane Fault,12,0.1095808329770793,0.1095808329770793
GSM Cell out of Service,X2 Interface Fault,-12,0.11045119736964297,0.11045119736964297
GSM Cell out of Service,X2 Interface Fault,-11,0.11251028250534378,0.11251028250534378
GSM Cell out of Service,X2 Interface Fault,-10,0.10144903339087669,0.10144903339087669
GSM Cell out of Service,X2 Interface Fault,-9,0.10686996971056066,0.10686996971056066
GSM Cell out of Service,X2 Interface Fault,-8,0.09102041757700641,0.09102041757700641
GSM Cell out of Service,X2 Interface Fault,-7,0.09680411907384974,0.09680411907384974
GSM Cell out of Service,X2 Interface Fault,-6,0.10504556658726673,0.10504556658726673
GSM Cell out of Service,X2 Interface Fault,-5,0.12900308543347677,0.12900308543347677
GSM Cell out of Service,X2 Interface Fault,-4,0.15825420693677508,0.15825420693677508
GSM Cell out of Service,X2 Interface Fault,-3,0.19037031522845888,0.19037031522845888
GSM Cell out of Service,X2 Interface Fault,-2,0.19872485143865512,0.19872485143865512
GSM Cell out of Service,X2 Interface Fault,-1,0.19909763811838374,0.19909763811838374
GSM Cell out of Service,X2 Interface Fault,0,0.4663244068787175,0.4663244068787175
GSM Cell out of Service,X2 Interface Fault,1,0.22541475562458055,0.22541475562458055
GSM Cell out of Service,X2 Interface Fault,2,0.2031059842225073,0.2031059842225073
GSM Cell out of Service,X2 Interface Fault,3,0.18929470610619514,0.18929470610619514
GSM Cell out of Service,X2 Interface Fault,4,0.1455216207264419,0.1455216207264419
GSM Cell out of Service,X2 Interface Fault,5,0.14486580362636384,0.14486580362636384
GSM Cell out of Service,X2 Interface Fault,6,0.11656264275359686,0.11656264275359686
GSM Cell out of Service,X2 Interface Fault,7,0.1135625229663193,0.1135625229663193
GSM Cell out of Service,X2 Interface Fault,8,0.10639181359748125,0.10639181359748125
GSM Cell out of Service,X2 Interface Fault,9,0.09834052473077615,0.09834052473077615
GSM Cell out of Service,X2 Interface Fault,10,0.10694184148084397,0.10694184148084397
GSM Cell out of Service,X2 Interface Fault,11,0.09694300183697024,0.09694300183697024
GSM Cell out of Service,X2 Interface Fault,12,0.09365975379658248,0.09365975379658248
GTPC Tunnel Path Broken,High Temperature (35Â°),-12,0.09223838582117014,0.09223838582117014
GTPC Tunnel Path Broken,High Temperature (35Â°),-11,0.0822602345759023,0.0822602345759023
GTPC Tunnel Path Broken,High Temperature (35Â°),-10,0.10996401368953834,0.10996401368953834
GTPC Tunnel Path Broken,High Temperature (35Â°),-9,0.06895773178620074,0.06895773178620074
GTPC Tunnel Path Broken,High Temperature (35Â°),-8,0.06736003293249959,0.06736003293249959
GTPC Tunnel Path Broken,High Temperature (35Â°),-7,0.07877462157264514,0.07877462157264514
GTPC Tunnel Path Broken,High Temperature (35Â°),-6,0.08248407403786752,0.08248407403786752
GTPC Tunnel Path Broken,High Temperature (35Â°),-5,0.10288396122516193,0.10288396122516193
GTPC Tunnel Path Broken,High Temperature (35Â°),-4,0.11957691029606474,0.11957691029606474
GTPC Tunnel Path Broken,High Temperature (35Â°),-3,0.13313634177496847,0.13313634177496847
GTPC Tunnel Path Broken,High Temperature (35Â°),-2,0.1398963218496339,0.1398963218496339
GTPC Tunnel Path Broken,High Temperature (35Â°),-1,0.15957766796162962,0.15957766796162962
GTPC Tunnel Path Broken,High Temperature (35Â°),0,0.2139190167028888,0.2139190167028888
GTPC Tunnel Path Broken,High Temperature (35Â°),1,0.17602751371441525,0.17602751371441525
GTPC Tunnel Path Broken,High Temperature (35Â°),2,0.20022121849283253,0.20022121849283253
GTPC Tunnel Path Broken,High Temperature (35Â°),3,0.1815142647826585,0.1815142647826585
